Nombre_registro,FechaHora_PC,Fase,Tipo_muestra,Numero_muestra,Timestamp_ESP32_us,Tiempo_sesion_s,Tiempo_prueba_s,Perdidas_desde_anterior,ECG_RAW_ADC,ECG_FILTRADO_ADC,Electrodos_conectados,Calidad_ECG,Pico_R,RR_actual_ms,RR_estable_ms,FC_ECG_BPM,RMSSD_fase_ms,SDNN_fase_ms,RR_validos_fase,RMSSD_basal_ms,SDNN_basal_ms,RR_validos_basal,RMSSD_prueba_ms,SDNN_prueba_ms,RR_validos_prueba,PPG_RED_RAW,PPG_IR_RAW,Dedo_PPG,Estado_PPG,SpO2_pct,FC_PPG_BPM,PPG_valido,GSR_RAW_ADC,GSR_FILTRADO,GSR_BASAL,GSR_DELTA_ADC,GSR_DELTA_PCT,Estado_GSR,GSR_pendiente_basal_20s_pct_min,GSR_pendiente_basal_10s_pct_min,GSR_basal_estable,Temperatura_C
Mama,2026-08-29T10:53:19.840,ADAPTACION,ECG,30728,61587289,15.113988,,0,1868,2100,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.841,ADAPTACION,ECG,30729,61589291,15.115990,,0,1776,2098,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.842,ADAPTACION,ECG,30730,61591292,15.117991,,0,1701,2086,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.843,ADAPTACION,ECG,30731,61593295,15.119994,,0,1690,2070,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.844,ADAPTACION,GSR,3068,61593990,15.120689,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.38,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.845,ADAPTACION,ECG,30732,61595156,15.121855,,0,1727,2054,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.849,ADAPTACION,ECG,30733,61597162,15.123861,,0,1798,2041,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.850,ADAPTACION,ECG,30734,61599162,15.125861,,0,1872,2032,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.853,ADAPTACION,ECG,30735,61601162,15.127861,,0,1895,2028,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.854,ADAPTACION,ECG,30736,61603162,15.129861,,0,1872,2027,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.865,ADAPTACION,ECG,30737,61605162,15.131861,,0,1829,2029,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.865,ADAPTACION,PPG,1540,61607102,15.133801,,0,,,,,,,,,,,,,,,,,,203,136,0,SIN DEDO,,,0,,,,,,,,,,
Mama,2026-08-29T10:53:19.866,ADAPTACION,ECG,30738,61607402,15.134101,,0,1725,2032,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.867,ADAPTACION,ECG,30739,61609408,15.136107,,0,1658,2032,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.869,ADAPTACION,ECG,30740,61611409,15.138108,,0,1679,2028,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.871,ADAPTACION,ECG,30741,61613410,15.140109,,0,1773,2024,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.872,ADAPTACION,GSR,3069,61614105,15.140804,,0,,,,,,,,,,,,,,,,,,,,,,,,,2385,2383.51,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.872,ADAPTACION,ECG,30742,61615278,15.141977,,0,1853,2022,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.873,ADAPTACION,ECG,30743,61617285,15.143984,,0,1895,2023,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.873,ADAPTACION,ECG,30744,61619286,15.145985,,0,1887,2026,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.875,ADAPTACION,ECG,30745,61621287,15.147986,,0,1846,2031,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.876,ADAPTACION,ECG,30746,61623288,15.149987,,0,1765,2035,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.878,ADAPTACION,ECG,30747,61625290,15.151989,,0,1685,2037,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.879,ADAPTACION,ECG,30748,61627291,15.153990,,0,1665,2036,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.880,ADAPTACION,ECG,30749,61629295,15.155994,,0,1727,2032,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.882,ADAPTACION,ECG,30750,61631296,15.157995,,0,1840,2029,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.886,ADAPTACION,ECG,30751,61633297,15.159996,,0,1917,2029,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.887,ADAPTACION,GSR,3070,61633993,15.160692,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.55,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.888,ADAPTACION,ECG,30752,61635158,15.161857,,0,1921,2034,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.889,ADAPTACION,ECG,30753,61637162,15.163861,,0,1872,2040,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.890,ADAPTACION,ECG,30754,61639162,15.165861,,0,1778,2045,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.893,ADAPTACION,ECG,30755,61641162,15.167861,,0,1686,2046,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.894,ADAPTACION,ECG,30756,61643162,15.169861,,0,1641,2042,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.895,ADAPTACION,ECG,30757,61645162,15.171861,,0,1660,2034,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.896,ADAPTACION,PPG,1541,61647102,15.173801,,0,,,,,,,,,,,,,,,,,,202,135,0,SIN DEDO,,,0,,,,,,,,,,
Mama,2026-08-29T10:53:19.899,ADAPTACION,ECG,30758,61647403,15.174102,,0,1717,2024,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.900,ADAPTACION,ECG,30759,61649408,15.176107,,0,1774,2012,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.912,ADAPTACION,ECG,30760,61651409,15.178108,,0,1801,2001,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.912,ADAPTACION,ECG,30761,61653410,15.180109,,0,1787,1992,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.913,ADAPTACION,GSR,3071,61654105,15.180804,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.59,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.914,ADAPTACION,ECG,30762,61655278,15.181977,,0,1755,1986,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.915,ADAPTACION,ECG,30763,61657285,15.183984,,0,1704,1986,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.917,ADAPTACION,ECG,30764,61659286,15.185985,,0,1679,1990,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.918,ADAPTACION,ECG,30765,61661287,15.187986,,0,1694,1998,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.919,ADAPTACION,ECG,30766,61663289,15.189988,,0,1742,2007,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.920,ADAPTACION,ECG,30767,61665289,15.191988,,0,1791,2013,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.921,ADAPTACION,ECG,30768,61667291,15.193990,,0,1806,2016,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.922,ADAPTACION,ECG,30769,61669292,15.195991,,0,1791,2014,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.923,ADAPTACION,ECG,30770,61671295,15.197994,,0,1729,2009,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.925,ADAPTACION,ECG,30771,61673296,15.199995,,0,1629,2001,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.926,ADAPTACION,GSR,3072,61673992,15.200691,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.62,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.927,ADAPTACION,ECG,30772,61675157,15.201856,,0,1535,1990,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.929,ADAPTACION,ECG,30773,61677162,15.203861,,0,1572,1977,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.931,ADAPTACION,ECG,30774,61679162,15.205861,,0,1657,1968,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.936,ADAPTACION,ECG,30775,61681162,15.207861,,0,1770,1965,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.938,ADAPTACION,ECG,30776,61683162,15.209861,,0,1845,1970,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.939,ADAPTACION,ECG,30777,61685162,15.211861,,0,1875,1981,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.940,ADAPTACION,PPG,1542,61687102,15.213801,,0,,,,,,,,,,,,,,,,,,196,136,0,SIN DEDO,,,0,,,,,,,,,,
Mama,2026-08-29T10:53:19.942,ADAPTACION,ECG,30778,61687403,15.214102,,0,1842,1996,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.943,ADAPTACION,ECG,30779,61689408,15.216107,,0,1776,2011,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.944,ADAPTACION,ECG,30780,61691409,15.218108,,0,1697,2024,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.945,ADAPTACION,ECG,30781,61693410,15.220109,,0,1681,2034,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.946,ADAPTACION,GSR,3073,61694105,15.220804,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.65,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.947,ADAPTACION,ECG,30782,61695278,15.221977,,0,1723,2041,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.948,ADAPTACION,ECG,30783,61697285,15.223984,,0,1799,2046,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.951,ADAPTACION,ECG,30784,61699286,15.225985,,0,1874,2050,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.962,ADAPTACION,ECG,30785,61701287,15.227986,,0,1906,2053,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.963,ADAPTACION,ECG,30786,61703288,15.229987,,0,1892,2057,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.965,ADAPTACION,ECG,30787,61705289,15.231988,,0,1841,2060,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.966,ADAPTACION,ECG,30788,61707291,15.233990,,0,1763,2065,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.967,ADAPTACION,ECG,30789,61709295,15.235994,,0,1699,2068,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.968,ADAPTACION,ECG,30790,61711296,15.237995,,0,1725,2069,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.968,ADAPTACION,ECG,30791,61713297,15.239996,,0,1823,2070,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.969,ADAPTACION,GSR,3074,61713993,15.240692,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.68,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.969,ADAPTACION,ECG,30792,61715159,15.241858,,0,1918,2072,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.970,ADAPTACION,ECG,30793,61717162,15.243861,,0,1961,2078,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.971,ADAPTACION,ECG,30794,61719162,15.245861,,0,1950,2085,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.972,ADAPTACION,ECG,30795,61721162,15.247861,,0,1881,2090,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.976,ADAPTACION,ECG,30796,61723162,15.249861,,0,1795,2093,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.978,ADAPTACION,ECG,30797,61725162,15.251861,,0,1747,2093,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.982,ADAPTACION,PPG,1543,61727102,15.253801,,0,,,,,,,,,,,,,,,,,,192,133,0,SIN DEDO,,,0,,,,,,,,,,
Mama,2026-08-29T10:53:19.983,ADAPTACION,ECG,30798,61727403,15.254102,,0,1772,2093,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.984,ADAPTACION,ECG,30799,61729407,15.256106,,0,1807,2093,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.985,ADAPTACION,ECG,30800,61731407,15.258106,,0,1847,2093,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.985,ADAPTACION,ECG,30801,61733407,15.260106,,0,1869,2090,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.986,ADAPTACION,GSR,3075,61734102,15.260801,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.70,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:19.987,ADAPTACION,ECG,30802,61735272,15.261971,,0,1862,2082,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.988,ADAPTACION,ECG,30803,61737282,15.263981,,0,1839,2071,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.991,ADAPTACION,ECG,30804,61739285,15.265984,,0,1793,2062,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.992,ADAPTACION,ECG,30805,61741286,15.267985,,0,1719,2056,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:19.995,ADAPTACION,ECG,30806,61743287,15.269986,,0,1692,2053,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.004,ADAPTACION,ECG,30807,61745288,15.271987,,0,1744,2052,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.005,ADAPTACION,ECG,30808,61747289,15.273988,,0,1843,2054,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.006,ADAPTACION,ECG,30809,61749291,15.275990,,0,1911,2058,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.007,ADAPTACION,ECG,30810,61751292,15.277991,,0,1915,2064,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.008,ADAPTACION,ECG,30811,61753295,15.279994,,0,1891,2068,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.009,ADAPTACION,GSR,3076,61753991,15.280690,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.73,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:20.011,ADAPTACION,ECG,30812,61755156,15.281855,,0,1831,2071,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.012,ADAPTACION,ECG,30813,61757162,15.283861,,0,1754,2072,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.013,ADAPTACION,ECG,30814,61759162,15.285861,,0,1717,2073,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.013,ADAPTACION,ECG,30815,61761162,15.287861,,0,1763,2074,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.015,ADAPTACION,ECG,30816,61763162,15.289861,,0,1858,2076,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.016,ADAPTACION,ECG,30817,61765162,15.291861,,0,1934,2082,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.017,ADAPTACION,PPG,1544,61766676,15.293375,,0,,,,,,,,,,,,,,,,,,193,136,0,SIN DEDO,,,0,,,,,,,,,,
Mama,2026-08-29T10:53:20.018,ADAPTACION,ECG,30818,61767418,15.294117,,0,1947,2089,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.023,ADAPTACION,ECG,30819,61769418,15.296117,,0,1904,2092,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.025,ADAPTACION,ECG,30820,61771419,15.298118,,0,1827,2091,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.030,ADAPTACION,ECG,30821,61773418,15.300117,,0,1758,2086,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.031,ADAPTACION,GSR,3077,61774110,15.300809,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.75,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:20.032,ADAPTACION,ECG,30822,61775282,15.301981,,0,1705,2079,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.033,ADAPTACION,ECG,30823,61777287,15.303986,,0,1705,2072,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.034,ADAPTACION,ECG,30824,61779289,15.305988,,0,1743,2066,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.035,ADAPTACION,ECG,30825,61781290,15.307989,,0,1827,2060,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.036,ADAPTACION,ECG,30826,61783292,15.309991,,0,1904,2056,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.037,ADAPTACION,ECG,30827,61785295,15.311994,,0,1933,2056,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.038,ADAPTACION,ECG,30828,61787296,15.313995,,0,1907,2059,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.041,ADAPTACION,ECG,30829,61789297,15.315996,,0,1846,2066,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.042,ADAPTACION,ECG,30830,61791298,15.317997,,0,1780,2075,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.043,ADAPTACION,ECG,30831,61793301,15.320000,,0,1753,2083,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.044,ADAPTACION,GSR,3078,61793997,15.320696,,0,,,,,,,,,,,,,,,,,,,,,,,,,2384,2383.77,,,,ADAPTANDO,,,,
Mama,2026-08-29T10:53:20.055,ADAPTACION,ECG,30832,61795162,15.321861,,0,1769,2089,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.056,ADAPTACION,ECG,30833,61797169,15.323868,,0,1819,2091,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.056,ADAPTACION,ECG,30834,61799170,15.325869,,0,1863,2088,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.058,ADAPTACION,ECG,30835,61801170,15.327869,,0,1866,2081,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.059,ADAPTACION,ECG,30836,61803170,15.329869,,0,1851,2071,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.062,ADAPTACION,ECG,30837,61805170,15.331869,,0,1823,2062,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.062,ADAPTACION,PPG,1545,61806684,15.333383,,0,,,,,,,,,,,,,,,,,,191,137,0,SIN DEDO,,,0,,,,,,,,,,
Mama,2026-08-29T10:53:20.063,ADAPTACION,ECG,30838,61807424,15.334123,,0,1776,2058,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.064,ADAPTACION,ECG,30839,61809421,15.336120,,0,1744,2059,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.064,ADAPTACION,ECG,30840,61811420,15.338119,,0,1751,2063,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.065,ADAPTACION,ECG,30841,61813419,15.340118,,0,1805,2067,1,INESTABLE,0,898.0,708.0,84.7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,
Mama,2026-08-29T10:53:20.066,ADAPTACION,GSR,3079,61814110,15.340809,,0,,,,,,,,,,,,,,,,,,,,,,,,,2383,2383.71,,,,ADAPTANDO,,,,
